clean_text
435,thank you to   @  foxandfriends for exposing the truth perhaps that’s why your ratings are soooo much better than your untruthful competition  !
436,the democrats are pushing for universal healthcare while thousands of people are marching in the uk because their u…
437,congratulations to the philadelphia eagles on a great super bowl victory  !
438,my thoughts and prayers are with all of the victims involved in this mornings train collision in south carolina th…
439,a tool of antitrump political actors this is unacceptable in a democracy and ought to alarm anyone who wants t…
440,“the four page memo released friday reports the disturbing fact about how the fbi and fisa appear to have been used…
441,great jobs numbers and finally after many years rising wages and nobody even talks about them only russia russ…
442,this memo totally vindicates “trump” in probe but the russian witch hunt goes on and on their was no collusion an…
443,rasmussen just announced that my approval rating jumped to 49 a far better number than i had in winning the elect…
444,rt   @  erictrump makeamericagreatagain 🇺🇸🇺🇸🇺🇸
445,rt   @  erictrump  :   🇺🇸🇺🇸🇺🇸
446,today it was my honor to join the great men and women of   @  dhsgov   @  customsborder   @  icegov and   @  uscis at the us c…
447,“trump the orator outlines the greatness of america to democrats’ disgust”
448,with 35 million americans receiving bonuses or other benefits from their employers as a result of tax cuts 2018 i…
449,“you had hillary clinton and the democratic party try to hide the fact that they gave money to gps fusion to create…
450,the top leadership and investigators of the fbi and the justice department have politicized the sacred investigativ…
451,the democrats just aren’t calling about daca nancy pelosi and chuck schumer have to get moving fast or they’ll di…
452,thank you for all of the nice compliments and reviews on the state of the union speech 456 million people watched…
453,march 5th is rapidly approaching and the democrats are doing nothing about daca they resist blame complain and o…
454,heading to beautiful west virginia to be with great members of the republican party will be planning infrastructur…
455,join me live for the   #  sotu
456,congratulations to america’s new secretary of   @  hhsgov alex azar  !
457,our economy is better than it has been in many decades businesses are coming back to america like never before ch…
458,somebody please inform jayz that because of my policies black unemployment has just been reported to be at the lowest rate ever recorded  !
459,democrats are not interested in border safety and security or in the funding and rebuilding of our military they are…
460,i have offered daca a wonderful deal including a doubling in the number of recipients and a twelve year pathway to c…
461,taliban targeted innocent afghans brave police in kabul today our thoughts and prayers go to the victims and fir…
462,on holocaust remembrance day we mourn and grieve the murder of 6 million innocent jewish men women and children a…
463,thank you to brandon judd of the national border patrol council for his strong statement on   @  foxandfriends that we…
464,thank you for the wonderful welcome   @  wef   davos2018
465,daca has been made increasingly difficult by the fact that cryin’ chuck schumer took such a beating over the shutdo…
466,heading back from a very exciting two days in davos switzerland speech on america’s economic revival was well rec…
467,join me live at the 2018 world economic forum in davos switzerland   wef18
468,great bilateral meeting with president   @  alainberset of the swiss confederation  as we continue to strengthen our…
469,it was an honor to meet with republic of rwanda president paul kagame this morning in davos switzerland many grea…
470,will be interviewed on    @  squawkcnbc by   @  joesquawk coming up at 6  :  00ame from davos switzerland enjoy   wef18
471,today americans everywhere remember the brave men and women of   @  nasa who lost their lives in our nation’s eternal…
472,very productive bilateral meeting with prime minister benjamin   @  netanyahu of israel  in davos switzerland   wef18
473,great bilateral meeting with prime minister theresa may of the united kingdom affirming the special relationship a…
474,will soon be heading to davos switzerland to tell the world how great america is and is doing our economy is now…
475,it was my great honor to welcome mayor’s from across america to the wh my administration will always support local…
476,earlier today i spoke with   @  govmattbevin of kentucky regarding yesterday’s shooting at marshall county high school…
477,tremendous investment by companies from all over the world being made in america there has never been anything lik…
478,cryin’ chuck schumer fully understands especially after his humiliating defeat that if there is no wall there is…
479,where are the 50000 important text messages between fbi lovers lisa page and peter strzok  ?  blaming samsung  !
480,thank you to general john kelly who is doing a fantastic job and all of the staff and others in the white house…
481,nobody knows for sure that the republicans and democrats will be able to reach a deal on daca by february 8 but ever…
482,in one of the biggest stories in a long time the fbi now says it is missing five months worth of lovers strzokpag…
483,even crazy jim acosta of fake   news   cnn agrees  :   “trump world and wh sources dancing in end zone  :   trump wins again…
484,big win for republicans as democrats cave on shutdown now i want a big win for everyone including republicans de…
485,end the democrats obstruction  !
486,democrats have shut down our government in the interests of their far left base they don’t want to do it but are powerless  !
487,the democrats are turning down services and security for citizens in favor of services and security for noncitizens not good  !
488,thank you to brad blakeman on   @  fox  news   for grading year one of my presidency with an “a”and likewise to doug schoe…
489,great to see how hard republicans are fighting for our military and safety at the border the dems just want illega…
490,rt   @  realdonaldtrump  :   democrats are holding our military hostage over their desire to have unchecked illegal immigration can’t let that hap…
491,rt   @  fox  news   erictrump  :   my father was elected for one reason and that's because he actually believes in putting america first which is…
492,rt   @  fox  news   kellyannepolls  :   since   @  potus took office 863000 new jobs were filled by women over half a million american women have en…
493,rt   @  fox  news   davidwebbshow  :   let's look at the calendar it's january 20th daca expires on march 5th that means this was a construct of…
494,rt   @  fox  news   erictrump  :   people have seen a year that's incredible that's been filled with nothing but the best for our country america…
495,eric trump on   @  judgejeanine on   @  fox  news   now  !
496,the trump administration has terminated more unnecessary regulation in just twelve months than any other administ…
497,rt   @  realdonaldtrump  :   democrats are far more concerned with illegal immigrants than they are with our great military or safety at our danger…
498,unprecedented success for our country in so many ways since the election record stock market strong on military…
499,beautiful weather all over our great country a perfect day for all women to march get out there now to celebrate…
500,democrats are holding our military hostage over their desire to have unchecked illegal immigration can’t let that happen  !
501,  #  america first  !
502,for those asking the republicans only have 51 votes in the senate and they need 60 that is why we need to win mo…
503,this is the one year anniversary of my presidency and the democrats wanted to give me a nice present   #  democratshutdown
504,democrats are far more concerned with illegal immigrants than they are with our great military or safety at our dan…
505,not looking good for our great military or safety and security on the very dangerous southern border dems want a shu…
506,excellent preliminary meeting in oval with   @  senschumer  working on solutions for security and our great military t…
507,just signed 702 bill to reauthorize foreign intelligence collection this is not the same fisa law that was so wron…
508,today i was honored and proud to address the 45th annual   @  marchforlife  ! you are living witnesses of this year’s…
509,“shutting down the government is a very serious thing people die accidents happen i don’t know how i would vote…
510,  @  whitehouse briefing with director marc short and director mick mulvaney
511,government funding bill past last night in the house of representatives now democrats are needed if it is to pass…
512,house of representatives needs to pass government funding bill tonight so important for our country  our military needs it  !
513,america will once again be a nation that thinks big dreams bigger and always reaches for the stars you are the o…
514,departing pittsburgh now where it was my great honor to stand with our incredible workers and to show the world t…
515,a government shutdown will be devastating to our militarysomething the dems care very little about  !
516,chip should be part of a long term solution not a 30 day or short term extension  !
517,we need the wall for the safety and security of our country we need the wall to help stop the massive inflow of dr…
518,will be going to pennsylvania today in order to give my total support to rick saccone running for congress in a sp…
519,the wall will be paid for directly or indirectly or through longer term reimbursement by mexico which has a…
520,the wall is the wall it has never changed or evolved from the first day i conceived of it parts will be of neces…
521,isis is in retreat our economy is booming investments and jobs are pouring back into the country and so much mor…
522,despite some very corrupt and dishonest media coverage there are many great reporters i respect and lots of good n…
523,and the fake   news   winners are
524,main street is back  ! strongest holiday sales bump since the great recession  beating forecasts by billions of dol…
525,during the campaign i promised to make america great again by bringing businesses and jobs back to our country i…
526,i promised that my policies would allow companies like apple to bring massive amounts of money back to the united s…
527,today we witnessed an incredible moment in history – the presentation of congress’ highest civilian honor to our f…
528,eric trump on   @  foxandfriends  now  !
529,we need to keep america safe including moving away from a random chain migration and lottery system to one th…
530,new report from doj and dhs shows that nearly 3 in 4 individuals convicted of terrorismrelated charges are foreignb…
531,today it was my honor to welcome president nursultan nazarbayev of kazakhstan to the   @  whitehouse  !
532,“president donald j trump proclaims january 16 2018 as religious freedom day”
533,unemployment for black americans is the lowest ever recorded trump approval ratings with black americans has doubl…
534,“90 of trump 2017   news   coverage was negative” and much of it contrived  !  @  foxandfriends
535,do you notice the fake   news   mainstream media never likes covering the great and record setting economic   news   but r…
536,the democrats want to shut down the government over amnesty for all and border security the biggest loser will be…
537,we must have security at our very dangerous southern border and we must have a great wall to help protect us and…
538,rt   @  realdonaldtrump  :   senator dicky durbin totally misrepresented what was said at the daca meeting deals can’t get made when there is no t…
539,rt   @  realdonaldtrump  :   daca is probably dead because the democrats don’t really want it they just want to talk and take desperately needed m…
540,rt   @  realdonaldtrump  as president want people coming into our country who are going to help us become strong and great again people co…
541,rt   @  realdonaldtrump  :   big unnecessary regulation cuts made it all possible” among many other things “president trump reversed the poli…
542,rt   @  realdonaldtrump  :   “president trump is not getting the credit he deserves for the economy tax cut bonuses to more than 2000000 workers…
543,rt   @  erictrump  will be always be incredibly proud of my work for   @  stjude raising $163 million dollars over the last 10 years at a 92…
544,rt   @  erictrump makeamericagreatagain 🇺🇸🇺🇸🇺🇸
545,rt   @  heritage  :   we had a special visitor yesterday   @  ivankatrump thank you for meeting with   @  kaycolesjames spending time with our team and…
546,senator dicky durbin totally misrepresented what was said at the daca meeting deals can’t get made when there is n…
547,rt   @  whitehouse  :   dr king's dream is our dream it is the american dream it's the promise stitched into the fabric of our nation etched i…
548,to stop drugs they want to take money away from our military which we cannot do” my standard is very simple a…
549,statement by me last night in florida  :   “honestly i don’t think the democrats want to make a deal they talk about…
550,big unnecessary regulation cuts made it all possible” among many other things “president trump reversed the p…
551,“president trump is not getting the credit he deserves for the economy tax cut bonuses to more than 2000000 work…
552,i as president want people coming into our country who are going to help us become strong and great again people…
553,daca is probably dead because the democrats don’t really want it they just want to talk and take desperately neede…
554,rt   @  realdonaldtrump  :   so much fake   news   is being reported they don’t even try to get it right or correct it when they are wrong they prom…
555,and they knew exactly what i said and meant they just wanted a story fake   news    !
556,the wall street journal stated falsely that i said to them “i have a good relationship with kim jong un” of n kor…
557,rt   @  paulsperry  : 
558,rt   @  paulsperry  :   fusion gps firm behind disputed russia dossier retracts its claim of fbi mole in trump camp
559,rt   @  jackposobiec  :   dick durbin called trump racist for wanting to end chain migration 
560,here's a video of dick durbin calling for an end to…
561,rt   @  loudobbs  :   the stock market has gained an incredible 78 trillion dollars in market value since   @  potus was elected  ! looks like 4 econom…
562,so much fake   news   is being reported they don’t even try to get it right or correct it when they are wrong they p…
563,i don’t believe the democrats really want to see a deal on daca they are all talk and no action this is the time…
564,america first  !
565,the democrats are all talk and no action they are doing nothing to fix daca great opportunity missed too bad  !
566,yesterday was a big day for the stock market jobs are coming back to america chrysler is coming back to the usa…
567,today it was my great honor to proclaim january 15 2018 as martin luther king jr federal holiday i encourage…
568,never said anything derogatory about haitians other than haiti is obviously a very poor and troubled country nev…
569,sadly democrats want to stop paying our troops and government workers in order to give a sweetheart deal not a fa…
570,the language used by me at the daca meeting was tough but this was not the language used what was really tough wa…
571,because of the democrats not being interested in life and safety daca has now taken a big step backwards the…
572,countries which are doing badly i want a merit based system of immigration and people who will help take our c…
573,the socalled bipartisan daca deal presented yesterday to myself and a group of republican senators and congressmen…
574,reason i canceled my trip to london is that i am not a big fan of the obama administration having sold perhaps the…
575,the democrats seem intent on having people and drugs pour into our country from the southern border risking thousa…
576,democrat dianne feinstein should never have released secret committee testimony to the public without authorization…
577,chrysler is moving a massive plant from mexico to michigan reversing a years long opposite trend thank you chrysl…
578,more great   news   as a result of historical tax cuts and reform  :   fiat chrysler announces plan to invest more than $1…
579,small business poll has highest approval numbers in the polls history all business is just at the beginning of something really special  !
580,thank you adam levine the federalist in interview on   @  foxandfriends  “donald trump is the greatest president our country has ever seen”
581,yesterday i signed the   #  interdictact hr 2142 with bipartisan members of congress to help end the flow of drugs…
582,great   news   as a result of our tax cuts and jobs act  !
583,with that being said i have personally directed the fix to the unmasking process since taking office and today’s v…
584,“45 year low in illegal immigration this year”   @  foxandfriends
585,“house votes on controversial fisa act today” this is the act that may have been used with the help of the discre…
586,in new quinnipiac poll 66 of people feel the economy is “excellent or good” that is the highest number ever recorded by this poll
587,disproven and paid for by democrats “dossier used to spy on trump campaign did fbi use intel tool to influence the…
588,good   news  toyota and mazda announce giant new huntsville alabama plant which will produce over 300000 cars and…
589,cutting taxes and simplifying regulations makes america the place to invest  ! great   news   as toyota and mazda announc…
590,the united states needs the security of the wall on the southern border which must be part of any daca approval t…
591,today it was my great honor to welcome prime minister erna solberg of norway to the   @  whitehouse  a great friend a…
592,i want to thank my   @  cabinet for working tirelessly on behalf of our country 2017 was a year of monumental achievem…
593,the single greatest witch hunt in american history continues there was no collusion everybody including the dems…
594,the fact that sneaky dianne feinstein who has on numerous occasions stated that collusion between trump/russia has…
595,it just shows everyone how broken and unfair our court system is when the opposing side in a case such as daca al…
596,  @  icegov hsi agents and ero officers on behalf of an entire nation thank you for what you are doing 24/7/365 to k…
597,thank you   @  gopleader kevin mccarthy  ! couldn’t agree w/you more together we are   #  maga🇺🇸
598,as i made very clear today our country needs the security of the wall on the southern border which must be part of any daca approval
599,rt   @  scavino45  :   “utilities cutting rates cite benefits of trump tax reform”
600,today it was my great honor to sign a new executive order to ensure veterans have the resources they need as they…
601,thanks to all of the republican and democratic lawmakers for today’s very productive meeting on immigration reform…
602,it was my great honor to sign hr 267 the “martin luther king jr national historical park act” which redesigna…
603,on behalf of the american people thank you to our incredible law enforcement officers as president of the united…
604,we are fighting for our farmers for our country and for our great american flag we want our flag respected  and…
605,in every decision we make we are honoring america’s proud farming legacy years of crushing taxes crippling regs…
606,we have been working every day to deliver for america’s farmers just as they work every day to deliver for us…
607,can’t wait to be back in the amazing state of tennessee to address the 99th american   @  farmbureau federation’s annua…
608,african american unemployment is the lowest ever recorded in our country the hispanic unemployment rate dropped a…
609,clinton in the wh doubling down on barack obama’s failed policies washes away any doubts that america made the…
610,“his is turning out to be an enormously consequential presidency so much so that despite my own frustration over…
611,the stock market has been creating tremendous benefits for our country in the form of not only record setting stock…
612,the fake   news   awards those going to the most corrupt and biased of the mainstream media will be presented to the lo…
613,jake tapper of fake   news   cnn just got destroyed in his interview with stephen miller of the trump administration w…
614,i’ve had to put up with the fake   news   from the first day i announced that i would be running for president now i h…
615,leaving camp david for the white house great meetings with the cabinet and military on many very important subject…
616,to president of the united states on my first try i think that would qualify as not smart but geniusand…
617,actually throughout my life my two greatest assets have been mental stability and being like really smart…
618,now that russian collusion after one year of intense study has proven to be a total hoax on the american public…
619,brian ross the reporter who made a fraudulent live   news  cast about me that drove the stock market down 350 points …
620,the african american unemployment rate fell to 68 the lowest rate in 45 years i am so happy about this   news    ! an…
621,michael wolff is a total loser who made up stories in order to sell this really boring and untruthful book he used…
622,good idea rand  !
623,the mercer family recently dumped the leaker known as sloppy steve bannon smart  !
624,well now that collusion with russia is proving to be a total hoax and the only collusion is with hillary clinton a…
625,dow goes from 18589 on november 9 2016 to 25075 today for a new alltime record jumped 1000 points in last 5…
626,the fake   news   media barely mentions the fact that the stock market just hit another new record and that business in…
627,i authorized zero access to white house actually turned him down many times for author of phony book  ! i never spo…
628,making america great again  !
629,thank you to the great republican senators who showed up to our mtg on immigration reform we must build the wall…
630,dow just crashes through 25000 congrats  ! big cuts in unnecessary regulations continuing
631,so beautifulshow this picture to the nfl players who still kneel  !
632,with all of the failed “experts” weighing in does anybody really believe that talks and dialogue would be going on…
633,as americans you need identification sometimes in a very strong and accurate form for almost everything you do…
634,many mostly democrat states refused to hand over data from the 2016 election to the commission on voter fraud they…
635,make america great again  !
636,stock market had another good day but now that the tax cut bill has passed we have tremendous upward potential d…
637,“some 40 us companies have responded to president trump’s tax cut and reform victory in congress last year by han…
638,melania and i are deeply saddened by the death of thomas s monson a beloved president of the church of jesus chri…
639,such respect for the people of iran as they try to take back their corrupt government you will see great support f…
640,“president trump has something now he didn’t have a year ago that is a set of accomplishments that nobody can deny…
641,i will be announcing the most dishonest and corrupt media awards of the year on monday at 5  :  00 o’clock subjects will…
642,north korean leader kim jong un just stated that the “nuclear button is on his desk at all times” will someone fro…
643,peace treaty with israel we have taken jerusalem the toughest part of the negotiation off the table but isra…
644,it's not only pakistan that we pay billions of dollars to for nothing but also many other countries and others a…
645,congratulations to senator orrin hatch on an absolutely incredible career he has been a tremendous supporter and…
646,we will not rest until all of america’s great veterans can receive the care they so richly deserve tremendous prog…
647,democrats are doing nothing for daca  just interested in politics  daca activists and hispanics will go hard agai…
648,impartial journalists of a much higher standard lose all of your phony and nonexistent “sources” and treat t…
649,the failing new york times has a new publisher ag sulzberger congratulations  ! here is a last chance for the tim…
650,since taking office i have been very strict on commercial aviation good   news    it was just reported that there wer…
651,sanctions and “other” pressures are beginning to have a big impact on north korea soldiers are dangerously fleeing…
652,companies are giving big bonuses to their workers because of the tax cut bill really great  !
653,thank you to brandon judd of the national border patrol council for your kind words on how well we are doing at the…
654,crooked hillary clinton’s top aid huma abedin has been accused of disregarding basic security protocols she put…
655,the people of iran are finally acting against the brutal and corrupt iranian regime all of the money that presiden…
656,will be leaving florida for washington dc today at 4  :  00   pm   much work to be done but it will be a great new year  !
657,iran is failing at every level despite the terrible deal made with them by the obama administration the great iran…
658,the united states has foolishly given pakistan more than 33 billion dollars in aid over the last 15 years and they…
659,happy new year  ! we are making america great again and much faster than anyone thought possible  !
660,as our country rapidly grows stronger and smarter i want to wish all of my friends supporters enemies haters a…
661,iran the number one state of sponsored terror with numerous violations of human rights occurring on an hourly basi…
662,what a year it’s been and we're just getting started together we are making america great again  ! happy new year  !
663,my deepest condolences to the victims of the terrible shooting in douglas county   @  dcsheriff and their families we…
664,why would smart voters want to put democrats in congress in 2018 election when their policies will totally kill the…
665,if the dems crooked hillary got elected your stocks would be down 50 from values on election day now they have…
666,big protests in iran the people are finally getting wise as to how their money and wealth is being stolen and squa…
667,“trump rally  :   stocks put 2017 in the record books”
668,jobs are kicking in and companies are coming back to the us unnecessary regulations and high taxes are being dram…
669,i use social media not because i like to but because it is the only way to fight a very dishonest and unfair “pres…
670,on taxes  :   “this is the biggest corporate rate cut ever going back to the corporate income tax rate of roughly 80 y…
671,oppressive regimes cannot endure forever and the day will come when the iranian people will face a choice the wor…
672,the entire world understands that the good people of iran want change and other than the vast military power of t…
673,many reports of peaceful protests by iranian citizens fed up with regime’s corruption and its squandering of the nati…
674,the democrats have been told and fully understand that there can be no daca without the desperately needed wall a…
675,why is the united states post office which is losing many billions of dollars a year while charging amazon and ot…
676,rt   @  charliekirk11  :   incredible video cbs does a special on the gop tax plan 
677,the result  ?
678,every middle class family they sat down with sa…
679,rt   @  charliekirk11  :   isis getting slaughtered  :   
680,square miles liberated from isis
681,trump  :   26000   obama  :   13200
682,total square miles held by…
683,rt   @  foxbusiness charliekirk11  :   what this president has done is truly historic and if a democrat president achieved 1/10th of what   @  pot…
684,rt   @  charliekirk11  big wins in 2017 you won't hear  :  
685,trump confirmed the most circuit court judges ever in a president's 1st year all co…
686,while the fake   news   loves to talk about my socalled low approval rating   @  foxandfriends just showed that my rating…
687,in the east it could be the coldest new year’s eve on record perhaps we could use a little bit of that good old g…
688,together we are making america great again  !
689,rt   @  realdonaldtrump  :   “arrests of ms13 members associates up 83 under trump”
690,rt   @  danscavino  :   congratulations to the 2017   @  pinstripebowl yankee stadium champions iowa   @  hawkeyefootball  !
691,rt   @  erictrump throwbackthursdays 
692,  @  realdonaldtrump 🇺🇸🇺🇸🇺🇸
693,rt   @  ivankatrump  :   “the trump economy is booming” one thing   @  realdonaldtrump “has done that has received little attention despite arguably d…
694,i've been saying it for a long long time   #  noko
695,caught red handed  very disappointed that china is allowing oil to go into north korea there will never be a frie…
696,retail sales are at record numbers we’ve got the economy going better than anyone ever dreamt  and you haven’t seen anything yet  !
697,vanity fair which looks like it is on its last legs is bending over backwards in apologizing for the minor hit th…
698,“arrests of ms13 members associates up 83 under trump”
699,“on 1/20  the day trump was inaugurated  an estimated 35000 isis fighters held approx 17500 square miles of ter…
700,just left west palm beach fire and rescue   #  2 met with great men and women as representatives of those who do so much…
701,all signs are that business is looking really good for next year only to be helped further by our tax cut bill wi…
702,wow   @  foxandfrlends  “dossier is bogus clinton campaign dnc funded dossier fbi cannot after all of this time v…
703,based on the fact that the very unfair and unpopular individual mandate has been terminated as part of our tax cut…
704,i hope everyone is having a great christmas then tomorrow it’s back to work in order to make america great again …
705,rt   @  erictrump  :   we should all take a moment to say a prayer for those who paid the ultimate price  — their bravery and sacrifice allows us t…
706,merry christmas
707,merry christmas  !
708,people are proud to be saying merry christmas again i am proud to have led the charge against the assault of our c…
709,the tax cut/reform bill including massive alaska drilling and the repeal of the highly unpopular individual mandat…
710,the fake   news   refuses to talk about how big and how strong our base is they show fake polls just like they report…
711,rt   @  shawgerald4 realdonaldtrump thank you president trump  !
712,  @  fox  news  fbi’s andrew mccabe “in addition to his wife getting all of this money from m clinton puppet he was u…
713,remember the republicans are 50 in congressional races this year in senate i said roy m would lose in alabama a…
714,the stock market is setting record after record and unemployment is at a 17 year low so many things accomplished b…
715,wow “fbi lawyer james baker reassigned” according to   @  fox  news 
716,fbi deputy director andrew mccabe is racing the clock to retire with full benefits 90 days to go  !
717,how can fbi deputy director andrew mccabe the man in charge along with leakin’ james comey of the phony hillary…
718,rt   @  erictrump journalismisdead
719,remember the most hated part of obamacare is the individual mandate which is being terminated under our just signed tax cut bill
720,today it was my great honor to sign the largest tax cuts and reform in the history of our country full remarks  :  …
721,the united nations security council just voted 150 in favor of additional sanctions on north korea the world wants peace not death  !
722,congressman ron desantis is a brilliant young leader yale and then harvard law who would make a great governor of…
723,95 of americans will pay less or at worst the same amount of taxes mostly far less the dems only want to raise your taxes  !
724,will be signing the biggest ever tax cut and reform bill in 30 minutes in oval office will also be signing a much…
725,with all my administration has done on legislative approvals broke harry truman’s record regulation cutting jud…
726,“the president has accomplished some absolutely historic things during this past year” thank you charlie kirk of t…
727,at some point and for the good of the country i predict we will start working with the democrats in a bipartisan…
728,so true  !
729,our big and very popular tax cut and reform bill has taken on an unexpected new source of “love”  that is big comp…
730,thank you to everyone who joined me at the   @  whitehouse yesterday together we are making america great again  !…
731,house democrats want a shutdown for the holidays in order to distract from the very popular just passed tax cuts…
732,home sales hit best numbers in 10 years  ! make america great again
733,was   @  foxandfriends just named the most influential show in   news    ? you deserve it  three great people  ! the many fake…
734,the massive tax cuts which the fake   news   media is desperate to write badly about so as to please their democrat bo…
735,we are making america great again  !
736,we are delivering historic tax relief for the american people  !
737,  #  taxcutsandjobsact
738,together we are making america great again  !
739,i would like to congratulate   @  senatemajldr on having done a fantastic job both strategically and politically on the p…
740,the tax cuts are so large and so meaningful and yet the fake   news   is working overtime to follow the lead of their…
741,the united states senate just passed the biggest in history tax cut and reform bill terrible individual mandate o…
742,congratulations to paul ryan kevin mccarthy kevin brady steve scalise cathy mcmorris rodgers and all great hous…
743,a  story in the   @  washingtonpost that i was close to “rescinding” the nomination of justice gorsuch prior to confirm…
744,stocks and the economy have a long way to go after the tax cut bill is totally understood and appreciated in scope…
745,dow rises 5000 points on the year for the first time ever  make america great again  !
746,together our task is to strengthen our families to build up our communities to serve our citizens and to celebr…
747,with the strategy that i announced today we are declaring that america is in the game and america is determined to…
748,70 record closes for the dow so far this year  ! we have never had 70 dow records in a one year period wow  !
749,thank you maria b  !
750,so true ivanka  !
751,as the world watches we are days away from passing historic tax cuts for american families and businesses it will…
752,when the american people speak all of us should listen just over one year ago you spoke loud and clear on novem…
753,over the past 11 months i have travelled tens of thousands of miles to visit 13 countries i have met with more t…
754,our deepest sympathies and most heartfelt prayers are with the victims of the train derailment in washington state…
755,my thoughts and prayers are with everyone involved in the train accident in dupont washington thank you to all of…
756,the train accident that just occurred in dupont wa shows more than ever why our soon to be submitted infrastructur…
757,ivanka trump will be interviewed on   @  foxandfriends
758,remember republicans are 50 in congressional races this year the media refuses to mention this i said gillespie…
759,more than a century after conquering flight the   #  wrightbrothers continue to motivate and inspire americans who neve…
760,wonderful weekend at camp david a very special place a lot of very important work done heading back to the…
761,as a candidate i promised we would pass a massive tax cut for the everyday working american families who are the b…
762,weekly address🇺🇸
763,tax cuts will increase investment in the american economy and in us workers leading to higher growth higher wag…
764,congratulations to two great and hardworking guys corey lewandowski and david bossie on the success of their just…
765,great job kevin we are all proud of you  !
766,rt   @  repkristinoem  lot of tough decisions got us to this point but we’re closer than we’ve been in 30 years to a fairer tax code that k…
767,rt   @  speakerryan  :   for individuals and families the final tax cuts and jobs act  :  
768,✔lowers individual taxes
769,✔nearly doubles the standard deducti…
770,rt   @  presssec potus historic tax cuts  doubling of the child tax credit will do infinitely more to empower working moms than liberals' p…
771,dow sampp 500 and nasdaq close at record highs   maga
772,today it was my tremendous honor to visit marine helicopter squadron one hmx1 at the marine corps air facility…
773,you are always there for us – the men and women in blue
774,thank you to our police thank you to our sheriffs and t…
775,to each member of the graduating class from the national academy at quantico congratulations  !
776,it was my honor thank you  !
777,rt   @  gopchairwoman realdonaldtrump is the paycheck president learn how the tax bill will put more money in your pocket and how to contact…
778,“manufacturing optimism rose to another alltime high in the latest   @  shopfloornam outlook survey”
779,in 1960 there were approximately 20000 pages in the code of federal regulations today there are over 185000 pag…
780,when americans are free to thrive innovate and prosper there is no challenge too great no task too large and no go…
781,today we gathered in the roosevelt room for one single reason  :   to cut the red tape  ! for many decades an evergrow…
782,as a candidate i promised we would pass a massive tax cut for the everyday working americans if you make your vo…
783,republican tax cuts are looking very good all are working hard in the meantime the stock market hit another record high  !
784,thank you omarosa for your service  ! i wish you continued success
785,if last night’s election proved anything it proved that we need to put up great republican candidates to increase…
786,wow more than 90 of fake   news   media coverage of me is negative with numerous forced retractions of untrue storie…
787,the reason i originally endorsed luther strange and his numbers went up mightily is that i said roy moore will n…
788,congratulations to doug jones on a hard fought victory the writein votes played a very big factor but a win is a…
789,wishing all of those celebrating   #  hanukkah around the world a happy and healthy eight nights in the company of thos…
790,consumer confidence is at an alltime high along with a record high stock market unemployment is at a 17 year low…
791,the people of alabama will do the right thing doug jones is proabortion weak on crime military and illegal immi…
792,lightweight senator kirsten gillibrand a total flunky for chuck schumer and someone who would come to my office “b…
793,despite thousands of hours wasted and many millions of dollars spent the democrats have been unable to show any co…
794,another false story this time in the failing   @  nytimes that i watch 48 hours of television a day  wrong  !  also…
795,very little discussion of all the purposely false and defamatory stories put out this week by the fake   news   media…
796,getting closer and closer on the tax cut bill shaping up even better than projected house and senate working very…
797,things are going really well for our economy a subject the fake   news   spends as little time as possible discussing  !…
798,no american should be separated from their loved ones because of preventable crime committed by those illegally in…
799,great army  navy game army wins 14 to 13 and brings home the commanderinchief’s trophy  ! congratulations  !
800,  @  daveweigel of the washington post just admitted that his picture was a fake fraud  ? showing an almost empty aren…
801,  @  daveweigel   @  washingtonpost put out a phony photo of an empty arena hours before i arrived the venue w/ thousan…
802,have a great game today   @  usarmy and   @  usnavy  i will be watching 
803,we love our us military on behalf of an ent…
804,it was my great honor to celebrate the opening of two extraordinary museumsthe mississippi state history museum amp…
805,heading to the great state of mississippi at the invitation of their popular and respected governor   @  philbryantms…
806,cnn’s slogan is cnn the most trusted name in   news   everyone knows this is not true that this could in fact be a…
807,fake   news   cnn made a vicious and purposeful mistake yesterday they were caught red handed just like lonely brian…
808,a big contingent of very enthusiastic roy moore fans at the rally last night we can’t have a pelosi/schumer libera…
809,great evening last night in pensacola florida arena was packed to the rafters the crowd was loud loving and rea…
810,we believe that every american should stand for the national anthem and we proudly pledge allegiance to one nation…
811,this is your land this is your home and it's your voice that matters the most so speak up be heard and fight…
812,just arrived at the pensacola bay center join me live on   @  fox  news   in 10 minutes   maga
813,on my way to pensacola florida see everyone soon   maga
814,“the unemployment rate remains at a 17year low of 41 the unemployment rate in manufacturing dropped to 26 th…
815,make america great again  !
816,fines and penalties against wells fargo bank for their bad acts against their customers and others will not be drop…
817,last thing the make america great again agenda needs is a liberal democrat in senate where we have so little margin…
818,big crowd expected today in pensacola florida for a make america great again speech we have done so much in so s…
819,i fulfilled my campaign promise  others didn’t  !
820,tonight   @  flotus melania and i were thrilled to welcome so many wonderful friends to the   @  whitehouse – and wish the…
821,across the battlefields oceans and harrowing skies of europe and the pacific throughout the war one great battle…
822,today as we remember pearl harbor it was an incredible honor to be joined with surviving veterans of the attack o…
823,today the us flag flies at halfstaff at the   @  whitehouse in honor of national pearl harbor remembrance day…
824,today our entire nation pauses to remember pearl harbor—and the brave warriors who on that day stood tall and foug…
825,national pearl harbor remembrance day  “a day that will live in infamy  !” december 7 1941
